sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
23,"5,25","10,922731","6,020642","2,068888","0,673513","0,672354","0,965188","1,294658","0,327418","0,586607","0,269919","2,561713","1,850705","0,88064","0,830645","0,537962","3,552213","2,983524","1,074055","1,54925","0,338121","12,429205","7,520395","2,475733","1,027416","0,294265"
23,"5,375","11,843632","6,040258","1,578657","0,803428","0,686285","1,03678","1,548029","0,207204","0,564813","0,253777","2,270849","1,261569","1,066642","0,864471","0,544969","3,958735","2,656379","1,066305","1,580352","0,339882","13,82318","7,515075","1,757246","1,133876","0,318807"
23,"5,5","11,752872","5,590608","1,241092","0,94181","0,644673","1,051651","1,762791","0,149448","0,51849","0,244125","2,2598","1,004409","1,249025","0,909333","0,517001","4,977052","2,492117","1,043401","1,508144","0,36558","14,055039","6,776426","1,329284","1,190623","0,347279"
23,"5,625","10,914089","4,746119","1,039005","1,054253","0,568581","1,08681","1,866656","0,140861","0,458449","0,239195","2,316366","0,926367","1,398716","0,958561","0,464272","7,145669","2,665836","1,082727","1,389918","0,402445","13,300069","5,400035","1,136339","1,1914","0,376669"
23,"5,75","10,030864","3,7327","0,950688","1,113084","0,488643","1,286287","1,834789","0,163214","0,403629","0,236307","2,344766","1,027171","1,474663","1,01131","0,406354","10,54981","3,217975","1,244742","1,288341","0,43396","12,213217","3,770356","1,066032","1,147523","0,405973"
23,"5,875","8,843381","2,801909","0,967907","1,10667","0,428006","1,720498","1,675543","0,195044","0,369207","0,233939","2,332707","1,26649","1,457366","1,057546","0,363462","14,583477","3,96988","1,51623","1,240789","0,4502","10,53354","2,339335","1,03192","1,078304","0,434458"
23,6,"8,219242","2,075682","1,079363","1,042064","0,392712","2,348928","1,431536","0,22083","0,361122","0,23175","2,282203","1,545094","1,353882","1,078567","0,348842","18,008904","4,600744","1,807802","1,244748","0,451991","9,620196","1,380273","1,004222","1,002953","0,458721"
23,"6,125","7,615433","1,566486","1,25689","0,939936","0,374369","2,99325","1,163184","0,232258","0,373587","0,229582","2,218057","1,759444","1,191401","1,058558","0,36457","19,626257","4,79324","1,990956","1,264342","0,448634","8,746614","0,935072","1,008912","0,931938","0,472605"
23,"6,25","7,388891","1,227709","1,459644","0,826837","0,360293","3,420218","0,93044","0,224852","0,392958","0,227511","2,093134","1,838434","1,015147","0,995842","0,401938","18,766397","4,415851","1,973691","1,257157","0,449845","8,4574","0,871391","1,072191","0,862634","0,470457"
23,"6,375","7,306922","1,038649","1,633056","0,720783","0,344471","3,436489","0,776983","0,20648","0,406314","0,225523","1,949593","1,779189","0,868228","0,904997","0,446253","15,652341","3,603841","1,764434","1,202119","0,459008","8,056479","1,016691","1,188836","0,784834","0,450368"
23,"6,5","7,306419","1,01546","1,705973","0,629274","0,331488","3,002604","0,71999","0,20005","0,410779","0,223023","1,797038","1,6235","0,775943","0,805454","0,482997","11,438457","2,631506","1,431262","1,102566","0,470511","7,430466","1,267953","1,306675","0,693424","0,416093"
23,"6,625","7,403026","1,177964","1,628127","0,55884","0,32732","2,303163","0,753011","0,235623","0,413074","0,219178","1,667196","1,409885","0,745113","0,708473","0,500469","7,359353","1,77281","1,065897","0,979629","0,472141","6,518688","1,581616","1,362599","0,604145","0,376964"
23,"6,75","7,475288","1,46152","1,42827","0,512833","0,33058","1,613136","0,856636","0,337905","0,420483","0,213903","1,539717","1,190157","0,810212","0,619391","0,492066","4,406227","1,19257","0,751952","0,857152","0,452548","5,477899","1,887655","1,341658","0,540008","0,342327"
23,"6,875","7,445075","1,744617","1,177317","0,494765","0,33306","1,166637","1,009223","0,507247","0,436762","0,207757","1,449576","1,033815","1,012364","0,545376","0,458872","2,863581","0,899896","0,532549","0,755178","0,41058","4,485984","2,114948","1,263523","0,516637","0,317624"
23,7,"7,265367","2,009452","0,937365","0,512295","0,326221","1,062456","1,191736","0,70571","0,459465","0,201698","1,471708","1,044046","1,393267","0,506583","0,410113","2,38678","0,815179","0,410444","0,680391","0,357898","3,732811","2,324434","1,157077","0,540556","0,303435"
,,"7,091319","2,427617","0,772077","0,569044","0,306185","1,260488","1,38684","0,876022","0,480732","0,197363","1,733175","1,311798","1,947238","0,532118","0,362653","2,396129","0,874692","0,352216","0,627478","0,313277","3,394296","2,786268","1,08235","0,6112","0,294438"
24,"0,125","6,744946","3,228458","0,705644","0,65736","0,275817","1,619332","1,56336","0,963309","0,498081","0,196632","2,263011","1,839056","2,58251","0,64123","0,332643","2,477574","1,046648","0,34024","0,590008","0,292248","3,368553","3,799325","1,078554","0,72363","0,282828"
24,"0,25","6,413276","4,484319","0,716892","0,756554","0,243258","2,034711","1,698259","0,938704","0,515408","0,20136","2,985678","2,515284","3,159632","0,818903","0,327107","2,480863","1,324755","0,403961","0,552534","0,298433","3,641761","5,428463","1,141781","0,864892","0,263429"
24,"0,375","6,183504","6,082889","0,765807","0,841306","0,21803","2,452969","1,813703","0,814753","0,539646","0,212489","3,718822","3,175629","3,533719","1,015741","0,342325","2,351348","1,686502","0,586171","0,504665","0,322814","4,138781","7,469988","1,235758","1,015849","0,23808"
24,"0,5","6,197335","7,700522","0,813023","0,90027","0,206915","2,856093","1,983976","0,647331","0,572553","0,228165","4,352608","3,660616","3,586344","1,167921","0,370229","2,147317","2,052895","0,890081","0,452438","0,350891","4,728926","9,462957","1,311655","1,155044","0,214624"
24,"0,625","6,318976","8,98764","0,829167","0,933174","0,210235","3,182562","2,307698","0,49815","0,60371","0,243393","4,856884","3,940898","3,293575","1,224725","0,403612","2,024554","2,363092","1,26895","0,414338","0,371533","5,28212","10,934475","1,322038","1,257318","0,201814"
24,"0,75","6,399149","9,715455","0,840899","0,946282","0,224134","3,393874","2,831386","0,421543","0,614188","0,252284","5,284778","4,093586","2,784761","1,163982","0,436351","2,192426","2,603705","1,652575","0,402562","0,381824","5,679602","11,605493","1,285823","1,297491","0,205278"
24,"0,875","6,277514","9,826151","0,884468","0,953206","0,242732","3,453453","3,497015","0,433843","0,589176","0,250753","5,759076","4,210766","2,275839","1,00581","0,464206","2,74504","2,796817","1,957443","0,41483","0,386082","5,846266","11,495444","1,257915","1,269147","0,223914"
24,1,"5,957003","9,48956","0,969362","0,96358","0,261301","3,416624","4,146483","0,51135","0,528328","0,239076","6,32375","4,379064","1,965398","0,813524","0,485672","3,604575","2,982845","2,129135","0,438252","0,391437","5,741012","10,894578","1,258036","1,183936","0,252536"
24,"1,125","5,384344","8,937171","1,079912","0,977237","0,27659","3,297108","4,587264","0,610601","0,446905","0,22342","6,862461","4,613501","1,963111","0,658208","0,500706","4,49545","3,19452","2,167231","0,458616","0,402259","5,373875","10,182219","1,281305","1,063525","0,285148"
24,"1,25","4,672954","8,304997","1,171087","0,982169","0,288762","3,165833","4,671784","0,702053","0,370279","0,214481","7,159202","4,838684","2,312157","0,594274","0,509678","5,185474","3,404152","2,122301","0,469942","0,417632","4,828597","9,588727","1,309933","0,936123","0,318215"
24,"1,375","3,868578","7,569148","1,205061","0,963867","0,302182","2,996905","4,350274","0,777279","0,325754","0,22234","6,98377","4,95208","2,98151","0,641048","0,513876","5,443871","3,510888","2,059713","0,477077","0,433644","4,181942","9,085291","1,339708","0,829029","0,352713"
24,"1,5","3,153939","6,636704","1,197314","0,918675","0,320969","2,792275","3,704634","0,854155","0,327613","0,250856","6,273297","4,909962","3,898254","0,772249","0,514282","5,233603","3,450362","2,038647","0,496139","0,44725","3,498803","8,475497","1,394479","0,766627","0,390793"
24,"1,625","2,731683","5,477073","1,195964","0,86093","0,345427","2,598033","2,919168","0,959648","0,373663","0,294581","5,126989","4,729781","4,926591","0,941694","0,509865","4,677653","3,252896","2,078912","0,545025","0,456899","2,873265","7,572908","1,499099","0,767063","0,430845"
24,"1,75","2,800187","4,226382","1,259775","0,818883","0,371035","2,511028","2,207007","1,114075","0,451073","0,341423","3,910035","4,492128","5,864493","1,110137","0,499017","4,076004","3,048365","2,139623","0,63467","0,461962","2,467582","6,37676","1,675534","0,839741","0,467748"
24,"1,875","3,468552","3,111078","1,430627","0,827243","0,390278","2,623127","1,707704","1,307907","0,546283","0,378525","3,01362","4,282857","6,490466","1,248319","0,480066","3,676625","3,029172","2,182021","0,764937","0,462178","2,483968","5,108844","1,944228","0,986866","0,493808"
24,2,"4,703541","2,322795","1,65187","0,904799","0,396335","2,965944","1,436362","1,504571","0,651233","0,39832","2,701712","4,122174","6,643519","1,340419","0,451832","3,658869","3,309275","2,182609","0,920744","0,459597","3,075186","4,053787","2,230864","1,200271","0,503166"
24,"2,125","6,291161","1,950454","1,818403","1,038438","0,387561","3,512142","1,318807","1,666173","0,754687","0,40024","2,971635","4,0054","6,346953","1,39028","0,417861","4,114235","3,835252","2,120519","1,06674","0,456264","4,228743","3,440403","2,418565","1,443433","0,495243"
24,"2,25","7,957529","1,946786","1,842881","1,188861","0,369137","4,115832","1,253994","1,753923","0,840787","0,390713","3,626924","3,91491","5,746732","1,388103","0,387995","4,892774","4,429079","2,007653","1,173782","0,452663","5,739079","3,325293","2,432686","1,662028","0,476819"
24,"2,375","9,174936","2,175716","1,720662","1,309362","0,350976","4,575526","1,176304","1,726124","0,891959","0,379248","4,389432","3,84919","5,077152","1,320994","0,37446","5,795635","4,917783","1,91653","1,21388","0,449255","7,101465","3,561919","2,279529","1,797904","0,460217"
24,"2,5","9,645389","2,460308","1,554127","1,364227","0,342844","4,754278","1,078064","1,583423","0,895126","0,372215","4,962532","3,811","4,584978","1,188763","0,384551","6,584085","5,247767","1,947009","1,177502","0,448365","7,989454","3,847404","2,066919","1,812743","0,455766"
24,"2,625","9,190471","2,642019","1,484362","1,340189","0,348685","4,566978","0,992222","1,370324","0,853318","0,370185","5,226508","3,814127","4,389313","1,013215","0,414802","7,039103","5,479128","2,153983","1,073262","0,450868","8,168938","3,91535","1,946269","1,712255","0,465207"
24,"2,75","8,027788","2,664682","1,596441","1,255779","0,365242","4,127599","0,985304","1,165203","0,784199","0,369697","5,177704","3,87387","4,417008","0,82992","0,451573","7,095371","5,696259","2,508145","0,931423","0,456488","7,706799","3,677293","2,009534","1,542481","0,481533"
24,"2,875","6,448914","2,54109","1,880377","1,148576","0,384316","3,591142","1,097635","1,018813","0,710296","0,36699","4,907076","3,99079","4,453359","0,679549","0,477207","6,789242","5,877297","2,88602","0,792759","0,461743","6,78821","3,194388","2,249458","1,3605","0,493717"
24,3,,,,,,,,,,,,,,,,,,,,,,,,,
24,"3,125","1,443647","7,565638","4,644206","3,328451","2,104153","0,671714","1,699352","1,393204","1,483456","0,895576","8,361867","33,879471","4,58518","1,387195","0,400639","4,019909","2,636788","3,102381","3,670311","2,618476","1,741332","5,983326","5,140114","2,086621","0,799961"
24,"3,25","1,618813","8,573249","4,077964","2,335603","1,981496","0,536272","2,048622","1,437421","1,476521","0,958865","6,208709","33,447048","3,505935","1,543774","0,405658","4,003058","3,369475","2,600318","3,135801","2,577523","1,912742","6,663135","4,554153","1,897006","0,715846"
24,"3,375","1,818063","9,028522","3,34649","1,630302","1,852741","0,503155","2,468078","1,465334","1,424832","1,000272","4,199328","32,451141","2,562413","1,739282","0,442468","3,681731","4,130302","2,146517","2,957282","2,512155","2,039709","6,997311","3,866364","1,635386","0,659047"
24,"3,5","1,903711","8,770068","2,621143","1,267157","1,731655","0,529906","2,837411","1,495854","1,345114","1,013291","2,831482","31,137333","1,901454","1,919611","0,508682","3,124749","4,854749","1,870571","3,053446","2,458462","2,024484","6,856412","3,240592","1,38813","0,639195"
24,"3,625","1,812678","7,907745","2,098428","1,172539","1,626124","0,601927","3,03525","1,540561","1,263789","1,002413","2,35762","29,790707","1,596359","2,027668","0,595578","2,463065","5,548371","1,865404","3,276522","2,414847","1,877854","6,330855","2,870063","1,229064","0,662717"
24,"3,75","1,645372","6,723892","1,826341","1,226819","1,543381","0,696737","2,990878","1,587289","1,207217","0,986142","2,694268","28,693569","1,573966","2,03535","0,689631","1,834934","6,2455","2,151093","3,503689","2,346734","1,765188","5,614824","2,797938","1,183724","0,726976"
24,"3,875","1,587379","5,570346","1,771014","1,343449","1,489244","0,805987","2,70282","1,591141","1,19112","0,992973","3,54795","27,888432","1,616121","1,951185","0,774438","1,356848","6,928497","2,695794","3,663969","2,213142","1,845352","4,959689","2,959209","1,236387","0,816278"
24,4,"1,789578","4,717253","1,857585","1,477655","1,466133","0,910448","2,24163","1,506395","1,209267","1,049598","4,698264","26,966105","1,594729","1,814887","0,835697","1,096635","7,486058","3,442291","3,759265","1,998905","2,199963","4,535961","3,225994","1,356345","0,90677"
24,"4,125","2,332258","4,25437","2,014048","1,607286","1,464562","1,011672","1,742971","1,332501","1,241663","1,162002","5,879977","25,258566","1,487938","1,679909","0,866412","1,050345","7,701902","4,249823","3,82451","1,736964","2,791091","4,373842","3,471347","1,50023","0,969458"
24,"4,25","3,173825","4,107496","2,168749","1,711822","1,466377","1,104659","1,337797","1,106494","1,2689","1,301324","6,821163","22,407585","1,337948","1,596147","0,868617","1,166495","7,393761","4,895655","3,877869","1,481902","3,504055","4,385266","3,591227","1,62778","0,982143"
24,"4,375","4,209968","4,082339","2,255486","1,773851","1,452005","1,187968","1,104718","0,887345","1,280569","1,413412","7,256773","18,649548","1,271812","1,57497","0,850393","1,359649","6,505917","5,161603","3,898482","1,28411","4,198222","4,409708","3,508218","1,71568","0,938992"
24,"4,5","5,247386","3,978071","2,236126","1,782145","1,408165","1,250433","1,045623","0,727418","1,279031","1,449237","7,041654","14,596513","1,384791","1,586469","0,823265","1,567346","5,173398","4,93064","3,830401","1,16617","4,772007","4,292029","3,209864","1,751739","0,856509"
24,"4,625","6,022717","3,725787","2,113581","1,745135","1,338437","1,296233","1,098374","0,65867","1,275065","1,390915","6,286809","10,884037","1,633123","1,579658","0,795808","1,788533","3,682335","4,257338","3,647087","1,125196","5,109549","3,984636","2,764652","1,730979","0,766562"
24,"4,75","6,515105","3,433603","1,931896","1,703406","1,270907","1,326599","1,190654","0,678951","1,280754","1,2602","5,292795","7,913862","1,891746","1,511256","0,76898","2,014713","2,379558","3,348426","3,396068","1,157847","5,241391","3,646911","2,298342","1,661031","0,701954"
24,"4,875","6,601328","3,267018","1,747629","1,699786","1,241602","1,378423","1,272507","0,751239","1,297745","1,106178","4,484006","5,837756","2,033355","1,362955","0,737891","2,353463","1,470613","2,480829","3,188793","1,258263","5,286523","3,506202","1,910642","1,556372","0,684123"
24,5,"6,385494","3,319017","1,572386","1,7497","1,276435","1,527833","1,356843","0,810332","1,319782","0,978925","4,152504","4,579304","1,978806","1,149875","0,696271","2,91657","0,960681","1,859352","3,121231","1,411025","5,42214","3,664619","1,616675","1,437948","0,72136"
24,"5,125","5,872045","3,565988","1,376637","1,828054","1,379671","1,842004","1,493292","0,799528","1,334633","0,907879","4,319767","3,970711","1,741378","0,914369","0,643816","3,782341","0,7248","1,518651","3,208776","1,587669","5,7045","4,088977","1,371892","1,314733","0,807349"
24,"5,25","5,220037","3,863085","1,151754","1,910427","1,530749","2,308149","1,704875","0,715278","1,333553","0,890709","4,803988","3,695129","1,402651","0,703684","0,587302","4,849032","0,61599","1,393713","3,402312","1,757259","6,11071","4,565797","1,148419","1,185217","0,921123"
24,"5,375","4,505394","4,040559","0,949594","1,993182","1,699694","2,810659","1,944549","0,598412","1,311827","0,904836","5,267726","3,447314","1,067814","0,557844","0,541233","5,87911","0,555304","1,366232","3,646588","1,895403","6,432242","4,813743","0,959649","1,052622","1,035851"
24,"5,5","3,818344","4,006227","0,81525","2,088928","1,86542","3,164588","2,110845","0,502236","1,266515","0,923987","5,392094","3,087788","0,807696","0,491186","0,521188","6,578372","0,505469","1,336264","3,88044","1,994189","6,441118","4,656299","0,81541","0,923808","1,134156"
24,"5,625","3,219373","3,778961","0,754528","2,228685","2,020321","3,208142","2,106425","0,492146","1,211962","0,92892","5,014454","2,623625","0,636996","0,489676","0,534242","6,739931","0,469136","1,245743","4,054057","2,063256","5,984877","4,116549","0,702504","0,834498","1,209994"
24,"5,75","2,727757","3,428718","0,749545","2,433196","2,17795","2,891927","1,891768","0,603761","1,177287","0,92009","4,196742","2,121311","0,549644","0,521445","0,573945","6,340971","0,500856","1,11612","4,134618","2,122788","5,049814","3,362187","0,605589","0,835493","1,267459"
24,"5,875","2,394176","3,02788","0,772099","2,687597","2,352441","2,301224","1,511696","0,8228","1,185831","0,916794","3,178624","1,675327","0,531181","0,553639","0,624122","5,517464","0,668712","1,009721","4,101616","2,194008","3,833889","2,599064","0,532425","0,94341","1,310804"
24,6,"2,243546","2,621885","0,796364","2,927891","2,532437","1,600191","1,080998","1,082647","1,240815","0,943613","2,284852","1,343437","0,582514","0,572896","0,671078","4,494054","1,005694","0,989944","3,939401","2,290945","2,633179","1,984063","0,510842","1,12474","1,335022"
24,"6,125","2,27151","2,256829","0,797968","3,088108","2,68817","0,974505","0,734704","1,300462","1,327884","1,018651","1,759972","1,124012","0,696594","0,591244","0,710825","3,491171","1,464869","1,087647","3,646106","2,410333","1,739902","1,600834","0,552349","1,319508","1,330874"
24,"6,25","2,463567","1,989708","0,774688","3,155819","2,800411","0,551305","0,565884","1,412775","1,416","1,144424","1,683981","0,971528","0,828096","0,62885","0,746805","2,665734","1,930801","1,275216","3,257631","2,525405","1,325204","1,459325","0,642992","1,468799","1,291716"
24,"6,375","2,637661","1,834011","0,744488","3,180888","2,869798","0,35701","0,583899","1,396199","1,470921","1,305282","1,926322","0,864107","0,935761","0,696322","0,78145","2,079579","2,261861","1,481507","2,83771","2,60488","1,273975","1,49742","0,748074","1,534885","1,219055"
24,"6,5","2,694061","1,782632","0,746332","3,237403","2,90856","0,338923","0,715065","1,269831","1,474506","1,467334","2,25478","0,789637","0,987577","0,783959","0,808782","1,712699","2,336149","1,637811","2,469458","2,634128","1,46837","1,685022","0,829378","1,51848","1,120922"
24,"6,625","2,556038","1,822364","0,800434","3,356685","2,927323","0,415902","0,85886","1,085089","1,423859","1,585551","2,530165","0,728994","0,972369","0,864041","0,818084","1,534102","2,112947","1,690093","2,25112","2,623593","1,744994","2,029436","0,863164","1,449106","1,010971"
24,"6,75","2,252419","1,905701","0,902385","3,471032","2,936967","0,515683","0,93972","0,908495","1,337359","1,624273","2,741153","0,675476","0,89729","0,908457","0,803917","1,530107","1,688013","1,630005","2,24427","2,59887","2,109602","2,484555","0,843835","1,357717","0,910793"
24,"6,875","1,934683","1,962206","1,028478","3,45865","2,95179","0,602309","0,93243","0,800273","1,237632","1,572552","2,842971","0,646629","0,789876","0,915333","0,774176","1,702954","1,218675","1,493712","2,427849","2,580456","2,550261","2,936095","0,786107","1,264125","0,847081"
24,7,"1,64443","1,934825","1,156591","3,227189","2,975896","0,660184","0,865631","0,78903","1,142466","1,448415","2,819427","0,679157","0,700223","0,905949","0,74832","1,988489","0,865828","1,32922","2,727731","2,574067","2,958933","3,246325","0,719837","1,172904","0,838144"
,,"1,572856","1,798833","1,283489","2,790503","2,992686","0,696766","0,782171","0,857775","1,050012","1,288369","2,701215","0,808352","0,681333","0,911088","0,74416","2,27901","0,727452","1,179944","3,069054","2,567883","3,293179","3,293504","0,680844","1,085093","0,879985"
25,"0,125","1,673921","1,570215","1,417453","2,30604","2,978841","0,738393","0,713913","0,965134","0,948234","1,132733","2,548896","1,033084","0,763926","0,961267","0,765943","2,449409","0,792552","1,072539","3,371517","2,535423","3,443528","3,015896","0,679569","1,013847","0,951421"
25,"0,25","1,943462","1,317409","1,54704","1,966817","2,910879","0,815749","0,687264","1,076164","0,832608","1,017266","2,442475","1,315003","0,933996","1,063058","0,802124","2,423203","0,987781","1,020707","3,566935","2,456824","3,478642","2,47366","0,717272","0,977888","1,025779"
25,"0,375","2,243813","1,150496","1,663865","1,908625","2,793491","0,946406","0,70598","1,165354","0,710562","0,968364","2,452031","1,596089","1,152133","1,193567","0,832235","2,194218","1,217754","1,039272","3,62949","2,342267","3,435455","1,818246","0,786268","0,9867","1,082183"
25,"0,5","2,509547","1,183165","1,759715","2,133547","2,658379","1,125795","0,772932","1,217512","0,59516","0,994408","2,613345","1,83954","1,38535","1,321447","0,84073","1,853166","1,416419","1,136245","3,586052","2,234972","3,426735","1,257794","0,885805","1,021274","1,11273"
25,"0,625","2,726394","1,456339","1,838373","2,502961","2,534429","1,318482","0,889928","1,227153","0,503155","1,078134","2,885066","2,024114","1,601676","1,423518","0,825225","1,553415","1,550969","1,286861","3,543151","2,188209","3,538393","0,95355","1,010509","1,043438","1,120042"
25,"0,75","2,843574","1,90523","1,917856","2,816825","2,462063","1,474095","1,05039","1,199982","0,444398","1,180057","3,146969","2,138231","1,765627","1,483617","0,796802","1,40128","1,605391","1,42267","3,633147","2,231174","3,714864","0,936031","1,143747","1,013148","1,116726"
25,"0,875","2,861286","2,396396","2,022915","2,924658","2,50046","1,578589","1,233231","1,15405","0,416752","1,256644","3,287533","2,176498","1,854328","1,503009","0,770128","1,477178","1,603323","1,482364","3,951648","2,350805","3,897827","1,143107","1,283126","0,910148","1,123181"
25,1,"2,828481","2,817249","2,169696","2,824693","2,704412","1,662953","1,392635","1,105535","0,416876","1,283018","3,286618","2,151892","1,864869","1,48985","0,752566","1,790702","1,619505","1,460364","4,499665","2,510268","4,007152","1,488953","1,445734","0,751172","1,15417"
25,"1,125","2,740088","3,095598","2,345252","2,620947","3,053615","1,732659","1,475201","1,05744","0,446738","1,271426","3,133839","2,075165","1,815772","1,460908","0,744325","2,318385","1,726005","1,39889","5,129757","2,675475","3,976735","1,880341","1,647897","0,579129","1,209494"
25,"1,25","2,707857","3,20414","2,492868","2,440185","3,433265","1,818509","1,446719","1,001241","0,507177","1,262795","2,902363","1,954092","1,724137","1,433423","0,743469","2,993089","1,949868","1,359856","5,623276","2,829119","3,845275","2,221734","1,870841","0,43812","1,283121"
25,"1,375","2,729532","3,148158","2,533016","2,379454","3,70037","1,951421","1,309237","0,931744","0,590363","1,30311","2,688941","1,809527","1,585701","1,423575","0,752461","3,680416","2,254953","1,376277","5,785896","2,960217","3,627713","2,443276","2,068521","0,359791","1,371378"
25,"1,5","2,794634","2,958695","2,41968","2,471975","3,764978","2,093738","1,104148","0,86412","0,690889","1,417283","2,454011","1,664314","1,397475","1,463345","0,773585","4,20736","2,575178","1,436293","5,540539","3,051524","3,347817","2,530967","2,213825","0,372205","1,474845"
25,"1,625","2,91568","2,67709","2,190818","2,678764","3,639678","2,251677","0,896335","0,818664","0,810883","1,591353","2,239272","1,592971","1,190677","1,580304","0,803019","4,453743","2,844248","1,513259","4,975748","3,082191","3,111022","2,515887","2,310747","0,496346","1,593546"
25,"1,75","3,053161","2,342437","1,946267","2,907345","3,434007","2,389126","0,738199","0,811324","0,949531","1,78328","2,051526","1,66994","1,035315","1,762319","0,82886","4,317459","3,033669","1,574385","4,28751","3,051312","2,892286","2,452741","2,401712","0,727407","1,717553"
25,"1,875","3,259346","2,002107","1,799712","3,076101","3,318172","2,439652","0,652621","0,842089","1,097243","1,943896","1,929261","1,892323","0,985965","1,952436","0,833714","3,868613","3,121711","1,592198","3,679901","2,982504","2,783021","2,391497","2,533498","1,031734","1,832854"
25,2,"3,536968","1,741725","1,828038","3,143306","3,447568","2,384205","0,626985","0,89576","1,229111","2,038606","1,972569","2,168489","1,045073","2,071619","0,804739","3,201579","3,096942","1,550136","3,264811","2,911969","2,819101","2,360815","2,717614","1,339734","1,934292"
25,"2,125","3,867951","1,647274","2,006509","3,086172","3,880656","2,254602","0,642782","0,944725","1,316596","2,065512","2,295159","2,375642","1,16997","2,046548","0,743773","2,481554","2,975493","1,462629","3,009851","2,865232","3,026264","2,346484","2,899864","1,566532","2,037121"
25,"2,25","4,138194","1,765682","2,229364","2,892686","4,551373","2,127482","0,692546","0,957476","1,34075","2,048477","2,930912","2,430921","1,300874","1,852594","0,667533","1,853738","2,778582","1,353925","2,789097","2,8461","3,278799","2,325751","2,990093","1,6559","2,175774"
25,"2,375","4,223724","2,036607","2,402121","2,593838","5,297484","2,051376","0,775059","0,917754","1,291995","2,014828","3,773262","2,363219","1,396527","1,533961","0,60091","1,4162","2,521168","1,255468","2,491167","2,814968","3,460598","2,250979","2,924352","1,606558","2,371117"
25,"2,5","4,059363","2,315677","2,482455","2,280607","5,930624","2,057766","0,886601","0,855113","1,188076","1,977794","4,610135","2,259903","1,422812","1,17981","0,565094","1,218573","2,213802","1,197048","2,0907","2,71767","3,534691","2,073812","2,731787","1,482865","2,60052"
25,"2,625","3,690977","2,473582","2,490552","2,076574","6,32061","2,152675","1,020906","0,825601","1,071407","1,937928","5,249965","2,249667","1,368916","0,881443","0,567483","1,209119","1,88104","1,19946","1,652272","2,52927","3,517512","1,802184","2,512662","1,382186","2,800513"
25,"2,75","3,289664","2,436631","2,44737","2,089256","6,421304","2,257296","1,168377","0,871448","0,983013","1,892146","5,517069","2,444023","1,253991","0,697608","0,597424","1,301041","1,609909","1,268909","1,269004","2,273072","3,507109","1,482507","2,36082","1,381571","2,892932"
25,"2,875","2,982841","2,204106","2,347801","2,345921","6,234987","2,272654","1,32391","0,985224","0,941822","1,841932","5,34269","2,845391","1,126799","0,634911","0,63144","1,442104","1,504394","1,395745","1,01339","2,017612","3,501812","1,17122","2,296372","1,490584","2,821594"
25,3,,,,,,,,,,,,,,,,,,,,,,,,,
25,"3,125","1,698204","1,343576","0,804078","0,720398","0,590366","1,433965","2,109258","0,753017","0,521378","0,484326","3,814583","13,136064","8,01353","1,080317","0,636593","2,954479","3,535848","1,291528","1,506087","0,54159","2,715593","1,348048","1,890869","1,050518","0,512714"
25,"3,25","2,21002","1,197334","0,583555","0,80596","0,532903","1,654578","2,233219","0,838169","0,503736","0,472526","4,451607","15,035992","8,112219","1,180575","0,639081","3,116303","3,415889","1,437115","1,404678","0,520892","2,950584","1,10906","1,79977","1,063914","0,483604"
25,"3,375","2,845747","1,061029","0,433067","0,956069","0,484978","1,804389","2,474495","0,896444","0,479289","0,43656","4,940197","15,754884","7,574936","1,184354","0,628557","3,185524","3,421903","1,52187","1,238701","0,501738","3,361675","0,916073","1,690937","1,128559","0,462259"
25,"3,5","3,606722","1,008507","0,363967","1,154298","0,457317","1,864313","2,762473","0,944273","0,451045","0,385826","5,058443","15,219884","6,661819","1,101281","0,610361","3,033243","3,554298","1,561892","1,04518","0,487049","3,908531","0,793111","1,64455","1,24384","0,454068"
25,"3,625","4,302167","1,116432","0,416324","1,366962","0,455869","1,82695","2,99624","0,989182","0,421226","0,335911","4,72248","13,811152","5,614871","0,988883","0,593609","2,752752","3,83283","1,591594","0,860859","0,480667","4,524519","0,786488","1,745413","1,392558","0,464813"
25,"3,75","5,040803","1,408639","0,641024","1,539927","0,480598","1,767695","3,131188","1,03148","0,395457","0,299633","4,14466","12,281258","4,558836","0,914235","0,583652","2,540735","4,250623","1,628689","0,707265","0,482506","5,260806","0,933476","2,043796","1,530444","0,496929"
25,"3,875","5,787862","1,845885","1,055143","1,623216","0,521124","1,760354","3,217652","1,059225","0,384934","0,28256","3,596257","11,366856","3,581774","0,92294","0,578006","2,662132","4,770768","1,669795","0,593313","0,486665","6,040119","1,284359","2,546353","1,611458","0,544097"
